0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.852066218852996826e-01,0.000000000000000000e+00,3.971482217311859131e-01,2.840612232685089111e-01,1.740487515926361084e-01,3.014784157276153564e-01,0.000000000000000000e+00,1.167628169059753418e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.429366558790206909e-02,4.061687886714935303e-01,6.255789995193481445e-01,6.957352161407470703e-01,5.653524398803710938e-01,7.029758691787719727e-01,5.247466564178466797e-01,6.856088638305664062e-01,5.586385726928710938e-01,5.676316618919372559e-01,5.955697894096374512e-01,5.274494886398315430e-01,6.401574015617370605e-01,5.849408507347106934e-01,5.978657603263854980e-01,6.593432277441024780e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.498050481081008911e-01,5.259883403778076172e-01,7.124349474906921387e-01,7.973347306251525879e-01,8.912362456321716309e-01,9.280191659927368164e-01,8.401904106140136719e-01,9.085446596145629883e-01,9.255139231681823730e-01,9.137460589408874512e-01,8.397069573402404785e-01,8.215969204902648926e-01,7.735627293586730957e-01,7.914389967918395996e-01,7.305440306663513184e-01,7.310647368431091309e-01,4.561744034290313721e-01,6.919233798980712891e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.988839268684387207e-01,5.597465634346008301e-01,8.524636030197143555e-01,8.441788554191589355e-01,8.672695755958557129e-01,8.481984138488769531e-01,9.019136428833007812e-01,9.104319810867309570e-01,9.035379886627197266e-01,8.586407303810119629e-01,8.475834727287292480e-01,8.873631358146667480e-01,9.415369629859924316e-01,8.483494520187377930e-01,8.488712310791015625e-01,8.565163016319274902e-01,8.591903448104858398e-01,8.101832866668701172e-01,9.750102758407592773e-01,8.179931044578552246e-01,3.996808230876922607e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.495702952146530151e-01,4.547848701477050781e-01,8.780751228332519531e-01,9.229708313941955566e-01,8.748434782028198242e-01,8.805017471313476562e-01,9.017669558525085449e-01,9.591964483261108398e-01,9.340460300445556641e-01,9.196355938911437988e-01,9.369994997978210449e-01,8.231226801872253418e-01,8.445372581481933594e-01,9.793898463249206543e-01,8.602437376976013184e-01,8.642416000366210938e-01,8.816176056861877441e-01,8.890171647071838379e-01,7.886025905609130859e-01,8.178337216377258301e-01,8.597970008850097656e-01,6.207204461097717285e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.771658301353454590e-01,8.801251053810119629e-01,9.082703590393066406e-01,9.158440232276916504e-01,8.710427284240722656e-01,8.482574820518493652e-01,8.344813585281372070e-01,9.553509950637817383e-01,8.154236674308776855e-01,9.030161499977111816e-01,8.404797911643981934e-01,8.219522237777709961e-01,8.724211454391479492e-01,8.712424635887145996e-01,9.227514266967773438e-01,8.550189733505249023e-01,9.147204160690307617e-01,7.348493933677673340e-01,9.022757411003112793e-01,8.735646009445190430e-01,9.045828580856323242e-01,7.772026658058166504e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.950487434864044189e-01,3.759268224239349365e-01,7.832629680633544922e-01,7.626977562904357910e-01,8.479152917861938477e-01,7.485265731811523438e-01,8.734162449836730957e-01,9.084545969963073730e-01,9.370070695877075195e-01,9.179165959358215332e-01,9.559977650642395020e-01,9.379646182060241699e-01,8.335041999816894531e-01,9.385246038436889648e-01,8.877246975898742676e-01,9.078221917152404785e-01,8.849784135818481445e-01,9.101161360740661621e-01,8.851681947708129883e-01,8.916564583778381348e-01,7.701873779296875000e-01,9.042088389396667480e-01,9.470823407173156738e-01,7.195880264043807983e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.775794506072998047e-01,7.294216752052307129e-01,7.976732254028320312e-01,7.489718198776245117e-01,7.950147390365600586e-01,7.746574282646179199e-01,8.707436919212341309e-01,9.355760216712951660e-01,9.832955598831176758e-01,9.844955205917358398e-01,9.827357530593872070e-01,9.446232318878173828e-01,9.999355077743530273e-01,9.921039342880249023e-01,9.695205688476562500e-01,9.179257154464721680e-01,9.048066139221191406e-01,8.286670446395874023e-01,8.608884811401367188e-01,8.032920360565185547e-01,7.528787851333618164e-01,7.807984948158264160e-01,8.165914416313171387e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.375966191291809082e-01,5.825206637382507324e-01,7.915844321250915527e-01,7.757353782653808594e-01,8.799827098846435547e-01,9.290784597396850586e-01,9.897668361663818359e-01,9.880078434944152832e-01,9.664223790168762207e-01,9.850155711174011230e-01,9.854703545570373535e-01,1.000000000000000000e+00,9.573643207550048828e-01,9.018366932868957520e-01,9.787373542785644531e-01,9.295592904090881348e-01,9.622918963432312012e-01,9.184319376945495605e-01,7.142318487167358398e-01,6.445469856262207031e-01,4.091655015945434570e-01,4.972738325595855713e-01,1.054276246577501297e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.808668419718742371e-02,4.918105900287628174e-01,3.515358567237854004e-01,8.484180569648742676e-01,8.486130237579345703e-01,9.852305650711059570e-01,9.593975543975830078e-01,9.983058571815490723e-01,9.915550947189331055e-01,1.000000000000000000e+00,9.933541417121887207e-01,9.475738406181335449e-01,9.988235235214233398e-01,8.984194993972778320e-01,9.176666140556335449e-01,9.282180070877075195e-01,9.565168023109436035e-01,9.001291394233703613e-01,8.365530371665954590e-01,8.396445512771606445e-01,7.671710848808288574e-01,7.747734785079956055e-01,1.753058135509490967e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.663393735885620117e-01,5.907277464866638184e-01,8.640252947807312012e-01,1.000000000000000000e+00,8.755803108215332031e-01,9.184803366661071777e-01,9.168937206268310547e-01,1.000000000000000000e+00,8.892002105712890625e-01,9.774402976036071777e-01,9.763743877410888672e-01,9.677035808563232422e-01,9.718570709228515625e-01,9.168543219566345215e-01,9.694521427154541016e-01,8.412435054779052734e-01,8.338142037391662598e-01,9.945701956748962402e-01,9.016004204750061035e-01,7.718112468719482422e-01,6.211350485682487488e-02,1.946641504764556885e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.706475377082824707e-01,8.004674911499023438e-01,8.318565487861633301e-01,9.400436878204345703e-01,9.359554052352905273e-01,9.717535972595214844e-01,9.963796734809875488e-01,9.305377006530761719e-01,9.873150587081909180e-01,9.714279770851135254e-01,9.683200120925903320e-01,9.997602701187133789e-01,9.075143337249755859e-01,9.475719332695007324e-01,9.879449009895324707e-01,8.601449131965637207e-01,8.656605482101440430e-01,8.507854342460632324e-01,9.430599212646484375e-01,6.207841038703918457e-01,3.879572153091430664e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.778373539447784424e-01,2.100644558668136597e-01,7.327862381935119629e-01,8.474071621894836426e-01,7.919201254844665527e-01,9.005339145660400391e-01,9.153962135314941406e-01,9.479293227195739746e-01,9.642860293388366699e-01,8.904088139533996582e-01,9.201304912567138672e-01,9.857016205787658691e-01,9.581651687622070312e-01,9.455177783966064453e-01,9.984148144721984863e-01,8.310683369636535645e-01,8.751025199890136719e-01,7.733739018440246582e-01,6.071681976318359375e-01,7.788057327270507812e-01,7.459987998008728027e-01,4.501197338104248047e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.477562904357910156e-01,1.984869092702865601e-01,5.813388824462890625e-01,7.206554412841796875e-01,9.567153453826904297e-01,8.451163768768310547e-01,9.719267487525939941e-01,9.449886083602905273e-01,8.794215321540832520e-01,8.580091595649719238e-01,9.898740649223327637e-01,9.680700898170471191e-01,9.457837939262390137e-01,8.774753808975219727e-01,9.232093691825866699e-01,9.191100001335144043e-01,8.298934102058410645e-01,8.639677166938781738e-01,7.996509671211242676e-01,7.507005929946899414e-01,7.285366654396057129e-01,3.271757364273071289e-01,1.937499493360519409e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.823475956916809082e-01,6.735129952430725098e-01,6.979500055313110352e-01,6.282137632369995117e-01,9.295213818550109863e-01,7.672859430313110352e-01,9.422820210456848145e-01,9.450425505638122559e-01,9.262868762016296387e-01,9.148666262626647949e-01,9.267903566360473633e-01,9.341915845870971680e-01,9.460307955741882324e-01,9.146227240562438965e-01,9.977431893348693848e-01,8.643651008605957031e-01,9.498693943023681641e-01,9.071865081787109375e-01,8.866589665412902832e-01,8.547095060348510742e-01,7.272328138351440430e-01,6.645541787147521973e-01,3.126601874828338623e-01,1.964637637138366699e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.834497392177581787e-01,8.215786218643188477e-01,6.915842890739440918e-01,8.291839361190795898e-01,8.521656394004821777e-01,8.298527598381042480e-01,9.302249550819396973e-01,9.632896184921264648e-01,9.824671745300292969e-01,9.668497443199157715e-01,1.000000000000000000e+00,9.684259891510009766e-01,9.703712463378906250e-01,1.000000000000000000e+00,9.366802573204040527e-01,9.774378538131713867e-01,8.910117745399475098e-01,8.565235733985900879e-01,8.397943377494812012e-01,7.939539551734924316e-01,8.705497384071350098e-01,7.129966616630554199e-01,6.805394887924194336e-01,3.600302338600158691e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.828829884529113770e-01,7.814272046089172363e-01,7.956826686859130859e-01,7.611916065216064453e-01,8.009759187698364258e-01,8.674814105033874512e-01,9.450764060020446777e-01,9.999969005584716797e-01,9.947125911712646484e-01,9.708284735679626465e-01,9.778064489364624023e-01,1.000000000000000000e+00,9.584979414939880371e-01,9.581574201583862305e-01,8.808374404907226562e-01,9.124035835266113281e-01,9.094884395599365234e-01,7.882680296897888184e-01,9.534279108047485352e-01,8.963097929954528809e-01,7.993656396865844727e-01,8.240252733230590820e-01,1.313903033733367920e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.108433961868286133e-01,8.721590638160705566e-01,8.108196854591369629e-01,8.951079845428466797e-01,8.079844713211059570e-01,8.016706109046936035e-01,9.476130008697509766e-01,9.459145069122314453e-01,9.518101811408996582e-01,9.720653295516967773e-01,9.976350665092468262e-01,9.246822595596313477e-01,9.526028037071228027e-01,8.508560657501220703e-01,8.424888253211975098e-01,9.752134084701538086e-01,8.964304924011230469e-01,8.853823542594909668e-01,8.553828001022338867e-01,9.139947295188903809e-01,8.264044523239135742e-01,7.325888276100158691e-01,7.932237982749938965e-01,1.130009517073631287e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.539981245994567871e-01,7.885118126869201660e-01,8.682256937026977539e-01,8.358785510063171387e-01,8.560355305671691895e-01,8.536030650138854980e-01,8.925817608833312988e-01,9.846861958503723145e-01,9.967888593673706055e-01,9.832957983016967773e-01,9.865285754203796387e-01,9.252303242683410645e-01,8.872625827789306641e-01,8.808668851852416992e-01,8.190509676933288574e-01,8.727332353591918945e-01,7.739245295524597168e-01,9.019116163253784180e-01,8.469570875167846680e-01,8.718942403793334961e-01,7.894262075424194336e-01,7.513929009437561035e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.382206439971923828e-01,7.582570314407348633e-01,8.492591977119445801e-01,7.983956933021545410e-01,8.377631902694702148e-01,7.457019090652465820e-01,8.327815532684326172e-01,9.116335511207580566e-01,8.928689956665039062e-01,9.853273034095764160e-01,8.768099546432495117e-01,8.367198109626770020e-01,9.762537479400634766e-01,8.749743103981018066e-01,8.646905422210693359e-01,7.974309325218200684e-01,8.552946448326110840e-01,8.192840814590454102e-01,7.418968677520751953e-01,8.387191295623779297e-01,8.299805521965026855e-01,8.428966403007507324e-01,6.294555068016052246e-01,9.277459979057312012e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.252999305725097656e-01,7.043772935867309570e-01,6.905516386032104492e-01,8.257688283920288086e-01,8.079051375389099121e-01,7.789822220802307129e-01,8.401976823806762695e-01,9.148631691932678223e-01,8.695316314697265625e-01,7.516826391220092773e-01,8.553775548934936523e-01,8.875785470008850098e-01,8.503676056861877441e-01,9.249140620231628418e-01,8.321424126625061035e-01,8.100448846817016602e-01,7.114259600639343262e-01,7.217323184013366699e-01,7.472792267799377441e-01,8.282298445701599121e-01,5.733487010002136230e-01,2.735831737518310547e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.586202383041381836e-01,6.863521337509155273e-01,8.389974832534790039e-01,8.101223707199096680e-01,8.857351541519165039e-01,8.513894677162170410e-01,8.067610859870910645e-01,8.500120639801025391e-01,8.801652789115905762e-01,8.850436806678771973e-01,8.636071681976318359e-01,8.277966380119323730e-01,8.438610434532165527e-01,9.207795262336730957e-01,8.497255444526672363e-01,8.775221109390258789e-01,6.540977954864501953e-01,8.527299165725708008e-01,7.811221480369567871e-01,6.412528753280639648e-01,2.518797516822814941e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
